 Nombre EPS ,Nombre IPS,Valor Autorizado por EPS ($),Valor Girado IPS ($),observación,Fecha proceso Giro Directo,Fecha Giro,PROCESO
SANITAS E.P.S.,CLINICA LAS PENITAS SAS," 10,617,599 "," 10,617,599 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ARJONA," 10,570,115 "," 10,570,115 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,UROMEDICA LTDA," 10,519,595 "," 10,519,595 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO DE RESONANCIA MAGNETICA DEL NORTE SAS," 10,430,262 "," 10,430,262 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,UNIDAD MATERNO INFANTIL TALAPUIN SAS," 10,238,857 "," 10,238,857 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO OFTALMOLOGICO GAVAVISION EU," 10,149,810 "," 10,149,810 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ATENCION PREHOSPITALARIA Y SEGURIDAD INDUSTRIAL APREHSI LTDA," 10,127,517 "," 10,127,517 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,PHD SERVICIOS LTDA," 10,092,921 "," 10,092,921 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL NUESTRA SENORA DEL CARMEN DEL COLEGIO," 10,058,351 "," 10,058,351 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,NUEVO HOSPITAL LA CANDELARIA," 10,027,384 "," 10,027,384 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CARDIO URGENCIAS TULUA SAS," 9,978,859 "," 9,978,859 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO MEDICO DE ESPECIALISTAS CME SA," 9,942,350 "," 9,942,350 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA MARYBAU LA LOMA LTDA," 9,931,438 "," 9,931,438 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE  PAUL," 9,905,165 "," 9,905,165 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,FUNDACION INSTITUTO NEUROLOGICO DE COLOMBIA IVAN JIMENEZ RAMIREZ," 9,899,593 "," 9,899,593 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL LOCAL TAURAMENA," 9,773,306 "," 9,773,306 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA SAN RAFAEL DE POPAYAN SAS," 9,762,152 "," 9,762,152 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE TARQUI," 9,663,144 "," 9,663,144 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL NUESTRA SENORA DEL CARMEN EL CARMEN BOL," 9,595,490 "," 9,595,490 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA CHAIRA SAS," 9,568,450 "," 9,568,450 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SENORA DE FATIMA DE SUAZA," 9,565,082 "," 9,565,082 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA MATERNO INFANTIL CASA DEL NINO SAS," 9,523,049 "," 9,523,049 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SENORA DEL CARMEN DE TABIO," 9,313,247 "," 9,313,247 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,FUNDACION POLICLINICA CIENAGA," 9,208,216 "," 9,208,216 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA LA MISERICORDIA SAS," 9,049,165 "," 9,049,165 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL LOCAL TURBACO," 9,041,968 "," 9,041,968 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,FUNDACION CENTRO INTEGRAL CERVID," 9,016,544 "," 9,016,544 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL NTRA SRA DEL PILAR," 8,994,035 "," 8,994,035 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL LOCAL ISMAEL ROLDAN VALENCIA," 8,981,172 "," 8,981,172 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO NEUMOLOGICO DEL NORTE SAS," 8,977,004 "," 8,977,004 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SANDIEGO," 8,964,355 "," 8,964,355 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL DE MONTELIBANO," 8,885,769 "," 8,885,769 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO INTEGRAL DE ATENCION DIAGNOSTICA ESPECIALIZADA IPS SOCIEDAD POR ACCIONES SIMPLIFICADA," 8,857,646 "," 8,857,646 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINNOVA CLINICA DE HERIDAS Y OSTOMIAS SAS," 8,749,311 "," 8,749,311 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO DE INVESTIGACION EN REUMATOLOGIA Y ESPECIALIDADES MEDICAS SAS," 8,743,930 "," 8,743,930 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,FUNDACION AMPARO SAN JOSE," 8,734,001 "," 8,734,001 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,FUNDACION HUMANA PARA LA SALUD DE COLOMBIA IPS HUMSALUD," 8,689,551 "," 8,689,551 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO OFTALMOLOGICO LYND NEWBALL SAS," 8,666,888 "," 8,666,888 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN ANTONIO DE ANOLAIMA," 8,651,230 "," 8,651,230 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO CLINICA DE MATERNIDAD RAFAEL CALVO C," 8,616,797 "," 8,616,797 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN RAFAEL," 8,541,062 "," 8,541,062 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA SANTA SOFIA DEL PACIFICO LTDA," 8,525,922 "," 8,525,922 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,SERVIMOS AMBULANCIAS DE COLOMBIA IPS SAS," 8,460,000 "," 8,460,000 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA GENERAL DE CIENAGA," 8,413,394 "," 8,413,394 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL LORENCITA VILLEGAS DE SANTOS ESE," 8,317,308 "," 8,317,308 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,PROLATIR SAS," 8,291,541 "," 8,291,541 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,NEUROCAD SAS," 8,288,150 "," 8,288,150 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN FRANCISCO DE SALES," 8,220,961 "," 8,220,961 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE CONCEPCION," 8,196,962 "," 8,196,962 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,TAMARA IMAGENES DIAGNOSTICAS SAS," 8,162,406 "," 8,162,406 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,IPS ODONTOANGEL SAS," 8,149,800 "," 8,149,800 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,OMIMED SAS," 8,068,894 "," 8,068,894 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,IPS FONOCENTER SAS," 8,004,899 "," 8,004,899 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,INSTITUTO RADIOLOGICO DEL SUR SAS," 7,986,976 "," 7,986,976 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,SOCIEDAD CARDIOVASCULAR DEL EJE CAFETERO SA," 7,961,082 "," 7,961,082 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA Y DROGUERIA NUESTRA SENORA DE TORCOROMA SAS," 7,912,237 "," 7,912,237 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE CENTRO DE SALUD SAN JUAN DE DIOS," 7,821,504 "," 7,821,504 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO NUESTRA SENORA DE LAS NIEVES," 7,821,086 "," 7,821,086 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,E S E DEPARTAMENTAL DE PRIMER NIVEL MORENO Y CLAVIJO," 7,751,899 "," 7,751,899 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ANGIOSUR SAS," 7,716,245 "," 7,716,245 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO SOR TERESA ADELE," 7,714,185 "," 7,714,185 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,BIOREUMA SAS," 7,674,024 "," 7,674,024 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN JOSE DEL GUAVIARE," 7,621,841 "," 7,621,841 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL GIGANTE," 7,379,542 "," 7,379,542 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL DEPARTAMENTAL MARIA INMACULADA ESE," 7,369,334 "," 7,369,334 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,COOP MULTIACTIVA DE SERVICIOS INTEGRALES GESTIONAR BIENESTAR," 7,368,087 "," 7,368,087 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL SAN VICENTE DE PAUL DE ANSERMA," 7,077,455 "," 7,077,455 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,NEUMOVIDA SAS," 7,020,000 "," 7,020,000 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN FRANCISCO JAVIER," 7,000,923 "," 7,000,923 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO SAN ANTONIO," 6,958,455 "," 6,958,455 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL ALMA MATER DE ANTIOQUIA," 6,933,800 "," 6,933,800 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA JERUSALEN LIMITADA," 6,924,088 "," 6,924,088 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ," 6,903,162 "," 6,903,162 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,NEFROBOYACA SAS," 6,901,950 "," 6,901,950 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSP SAN RAFAEL DE CHINU," 6,849,713 "," 6,849,713 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL NUESTRA SENORA DEL ROSARIO SUESCA," 6,767,319 "," 6,767,319 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,RED SALUD INTEGRAL IPS SAS," 6,723,000 "," 6,723,000 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL," 6,698,407 "," 6,698,407 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,DYMAMED SAS," 6,684,388 "," 6,684,388 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE ANA SILVIA MALDONADO JIMENEZ DE COLOMBIA HUILA," 6,582,294 "," 6,582,294 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA SANTA MARIA SAS," 6,550,672 "," 6,550,672 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL DEPARTAMENTAL SAN CAYETANO DE MARQUETALIA EMPRESA SOCIAL DEL ESTADO ESE," 6,516,582 "," 6,516,582 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,UNIDAD DE CUIDADOS INTENSIVOS RENACER LTDA," 6,498,127 "," 6,498,127 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ASOCIACION DE CABILDOS Y O AUTORIDADES TRADICIONALES DE LA GUAJIRA," 6,493,850 "," 6,493,850 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,INSTITUTO DE TRASPLANTE DE MEDULA OSEA DE LA COSTA IPS SAS," 6,490,283 "," 6,490,283 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL LOCAL DE RIO DE ORO," 6,485,296 "," 6,485,296 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA LA ESPERANZA DE MONTERIA SAS," 6,480,804 "," 6,480,804 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL SAN CARLOS ESE," 6,466,767 "," 6,466,767 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO HOSPITAL SAN JUAN BAUTISTA EMPRESA SOCIAL DEL ESTADO," 6,396,021 "," 6,396,021 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL RUBEN CRUZ VELEZ ESE," 6,382,944 "," 6,382,944 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL MENTAL DE FILANDIA," 6,357,669 "," 6,357,669 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ATENCION MEDICO INMEDIATA DOMICILIARIA AMID SAS," 6,329,820 "," 6,329,820 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE," 6,273,063 "," 6,273,063 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL LA MERCED CIUDAD BOLIVAR," 6,213,349 "," 6,213,349 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,SERVICIOS VIVIR SAS," 6,120,550 "," 6,120,550 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN JERONIMO DE MONTERIA," 6,101,329 "," 6,101,329 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL NUESTRA SENORA DE LOS REMEDIOS," 6,059,211 "," 6,059,211 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN PEDRO Y SAN PABLO," 6,038,139 "," 6,038,139 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO CAMU DIVINO NINO," 6,034,824 "," 6,034,824 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL SAN VICENTE DE PAULFRESNO," 6,010,686 "," 6,010,686 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,FUNDACION CAMPBELL," 5,972,945 "," 5,972,945 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN BERNABE," 5,945,885 "," 5,945,885 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL DEPARTAMENTAL SAN RAFAEL DE ZARZAL ESE," 5,940,180 "," 5,940,180 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,AYUDA CLINICA ASOCIADOS SAS," 5,935,433 "," 5,935,433 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE CHUCURI," 5,858,453 "," 5,858,453 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,SOCIEDAD PARA LA ATENCION MEDICA E IMAGENES DIAGNOSTICAS SAS," 5,833,702 "," 5,833,702 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN JUAN DE DIOS BARICHARA," 5,819,301 "," 5,819,301 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL DE BARANOA," 5,812,396 "," 5,812,396 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN RAFAEL DE OIBA," 5,805,098 "," 5,805,098 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA SAHAGUN IPS SA," 5,777,936 "," 5,777,936 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,PROMOVER SAS," 5,775,408 "," 5,775,408 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL VENANCIO DIAZ DIAZ," 5,773,551 "," 5,773,551 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO DE SALUD NTRA SRA DE FATIMA ESE," 5,723,368 "," 5,723,368 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,IPS TOLU SALUD LTDA," 5,709,982 "," 5,709,982 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL," 5,704,771 "," 5,704,771 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN VICENTE DE PAUL," 5,695,607 "," 5,695,607 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS LEBRIJA," 5,623,748 "," 5,623,748 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL DEL PERPETUO SOCORRO DE VILLAVIEJA HUILA," 5,535,780 "," 5,535,780 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE CENTRO DE SALUD SAN JUAN BAUTISTA," 5,502,570 "," 5,502,570 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL SAN JOSE DE ORTEGA," 5,478,200 "," 5,478,200 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,SERVICIOS INTEGRALES EN SALUD MENTAL LTDA," 5,409,040 "," 5,409,040 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ANASHIWAYA IPSI," 5,371,395 "," 5,371,395 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL DIOGENES TRONCOSO," 5,368,240 "," 5,368,240 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,AUDIMEDICA SALUD AUDITIVA SAS," 5,343,731 "," 5,343,731 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,MEDICENTER ESPECIALIZADO LTDA," 5,337,894 "," 5,337,894 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO DE SALUD MUNICIPAL NIVEL I LUIS ACOSTA ESE," 5,327,765 "," 5,327,765 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,IPS CLINICA SAN MARTIN CODAZZI SAS," 5,325,877 "," 5,325,877 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CAJA DE COMPENSACION FAMILIAR DE CALDAS," 5,256,839 "," 5,256,839 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,MYS SOLUTIONS SAS," 5,250,437 "," 5,250,437 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL LOCAL DE CANDELARIA VALLE," 5,245,611 "," 5,245,611 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,E S E HOSPITAL SAN ANTONIO DEL TEQUENDAMA," 5,224,930 "," 5,224,930 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,MIRED BARRANQUILLA IPS SAS," 5,223,528 "," 5,223,528 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA SANTA MARIA DEL CARIBE SAS," 5,205,208 "," 5,205,208 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,SPECT MEDICINA NUCLEAR LTDA," 5,163,746 "," 5,163,746 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL SAN FRANCISCO DE VIOTA," 5,123,550 "," 5,123,550 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CLINICA DE LA COSTA LTDA," 5,094,689 "," 5,094,689 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,RED SALUD ARMENIA EMPRESA SOCIAL DEL ESTADO ESE," 5,092,400 "," 5,092,400 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,REHABILITADORES ASOCIADOS LTDA," 5,011,243 "," 5,011,243 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,FUNDACION UNIONVIDA," 4,988,819 "," 4,988,819 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE  DIOS," 4,984,499 "," 4,984,499 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL MENTAL UNIVERSITARIO DE RISARALDA," 4,978,934 "," 4,978,934 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL DE ENCISO SANTANDER," 4,952,633 "," 4,952,633 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL LOCAL SAN CARLOS DE GUAROA," 4,891,670 "," 4,891,670 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL MUNICIPAL DE PUERTO COLOMBIA ATLANTICO," 4,891,520 "," 4,891,520 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,SOLUCIONES INTEGRALES EN GASTROENTEROLOGIA Y HEPATOLOGIA SAS," 4,887,168 "," 4,887,168 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,UNIDAD DE DIAGNOSTICO SAS," 4,863,269 "," 4,863,269 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO DE REHABILITACION PARA ADULTOS CIEGOS CRAC," 4,807,411 "," 4,807,411 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,AMBULANCIAS ARMENIA SAS," 4,806,073 "," 4,806,073 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL LOCAL ESE FUENTE DE ORO," 4,792,603 "," 4,792,603 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO DE REHABILITACION NEUROLOGICA NUEVOS HORIZONTES SAS," 4,766,840 "," 4,766,840 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,PROMOTORA CLINICA ZONA FRANCA DE URABA SAS," 4,733,008 "," 4,733,008 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ALS AMBULANCIAS PRIMERO TU SALUD SAS," 4,724,289 "," 4,724,289 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE RED DE SALUD DEL CENTRO," 4,697,876 "," 4,697,876 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL CAICEDO Y FLOREZ DE SUAITA," 4,609,297 "," 4,609,297 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTA ANA," 4,580,600 "," 4,580,600 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL LOCAL DE LOS PATIOS," 4,560,145 "," 4,560,145 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN NICOLAS," 4,529,008 "," 4,529,008 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,UNIDAD DE DIAGNOSTICO Y TRATAMIENTO UROLOGICO SA," 4,523,051 "," 4,523,051 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO NEUROSIQUIATRICO EL DIVINO NINO IPS SOCIEDAD LIMITADA," 4,491,832 "," 4,491,832 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN MIGUEL," 4,471,526 "," 4,471,526 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,ESE HOSPITAL DEL ROSARIO DE GINEBRA," 4,463,500 "," 4,463,500 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CENTRO HOSPITAL SAN LUIS ESE," 4,463,244 "," 4,463,244 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,PULSAR UNIDAD DE REHABILITACION CARDIO PULMONAR EU," 4,422,517 "," 4,422,517 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,MULTI IMAGENES MEDICAS SAS," 4,362,506 "," 4,362,506 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO HOSPITAL NUESTRA SENORA DE LAS MERCEDES DE SALADOBLANCO," 4,333,040 "," 4,333,040 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL LOCAL VITO FASAEL GUTIERREZ ESE," 4,317,200 "," 4,317,200 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,CORPOSALUD SAS," 4,296,678 "," 4,296,678 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,HOSPITAL CENTRO EMPRESA SOCIAL DEL ESTADO DE PLANADAS," 4,296,274 "," 4,296,274 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,FARMACIA INSTITUCIONAL S A S," 4,264,956 "," 4,264,956 ",,2024-04-08,4/15/2024,I ABRIL
SANITAS E.P.S.,EMPRESA SOCIAL DEL ESTADO CENTRO 2 ESE," 4,220,530 "," 4,220,530 ",,2024-04-08,4/15/2024,I ABRIL
